1994 11 02 02 39    0.00   0.00    NaN    NaN
1994 11 02 02 50    0.00   0.00    NaN    NaN
1994 11 02 03 00    0.00   0.00    NaN    NaN
1994 11 02 03 10    0.00   0.00    NaN    NaN
1994 11 02 03 20    0.00   0.00    NaN    NaN
1994 11 02 03 30    0.00   0.00    NaN    NaN
1994 11 02 03 40    0.00   0.00 -39.79    NaN
1994 11 02 03 50    0.00   0.00    NaN    NaN
1994 11 02 04 00    0.00   0.00    NaN    NaN
1994 11 02 04 10    0.00   0.00    NaN    NaN
1994 11 02 04 20    0.00   0.00    NaN    NaN
1994 11 02 04 30    0.00   0.00    NaN    NaN
1994 11 02 04 40    0.00   0.00    NaN    NaN
1994 11 02 04 50    0.00   0.00 -39.43    NaN
1994 11 02 05 00    0.00   0.00    NaN    NaN
1994 11 02 05 10    0.00   0.00    NaN    NaN
1994 11 02 05 20    0.00   0.00 -39.62    NaN
1994 11 02 05 30    0.00   0.00 -39.52    NaN
1994 11 02 05 40    0.00   0.00    NaN    NaN
1994 11 02 05 50    0.00   0.00 -39.67    NaN
1994 11 02 06 00    0.00   0.00    NaN    NaN
1994 11 02 06 10    0.00   0.00    NaN    NaN
1994 11 02 06 20    0.00   0.00    NaN    NaN
1994 11 02 06 29    0.00   0.00    NaN    NaN
1994 11 02 06 40    0.00   0.00 -39.65    NaN
1994 11 02 06 50    0.00   0.00 -38.86    NaN
1994 11 02 07 00    0.00   0.00 -38.70    NaN
1994 11 02 07 10    0.00   0.00    NaN    NaN
1994 11 02 07 20    0.00   0.00    NaN    NaN
1994 11 02 07 30    0.00   0.00    NaN    NaN
1994 11 02 07 40    0.00   0.00    NaN    NaN
1994 11 02 07 50    0.00   0.00    NaN    NaN
1994 11 02 08 00    0.00   0.00 -39.32    NaN
1994 11 02 08 10    0.00   0.00    NaN    NaN
1994 11 02 08 20    0.00   0.00    NaN    NaN
1994 11 02 08 30    0.00   0.00    NaN    NaN
1994 11 02 08 40    0.00   0.00    NaN    NaN
1994 11 02 08 50    0.00   0.00    NaN    NaN
1994 11 02 09 00    0.00   0.00    NaN    NaN
1994 11 02 09 09    0.00   0.00 -39.98    NaN
1994 11 02 09 20    0.00   0.00 -39.93    NaN
1994 11 02 09 30    0.00   0.00 -39.30    NaN
1994 11 02 09 40    0.00   0.00    NaN    NaN
1994 11 02 09 49    0.00   0.00    NaN    NaN
1994 11 02 10 00    0.00   0.00    NaN    NaN
1994 11 02 10 10    0.00   0.00    NaN    NaN
1994 11 02 10 20    0.00   0.00    NaN    NaN
1994 11 02 10 30    0.00   0.00    NaN    NaN
1994 11 02 10 40    0.00   0.00    NaN    NaN
1994 11 02 10 50    0.00   0.00    NaN    NaN
1994 11 02 11 00    0.00   0.00    NaN    NaN
1994 11 02 11 10    0.00   0.00    NaN    NaN
1994 11 02 11 20    0.00   0.00    NaN    NaN
1994 11 02 11 30    0.00   0.00    NaN    NaN
1994 11 02 11 40    0.00   0.00    NaN    NaN
1994 11 02 11 50    0.00   0.00    NaN    NaN
1994 11 02 12 00    0.00   0.00    NaN    NaN
1994 11 02 12 10    0.00   0.00 -39.42    NaN
1994 11 02 12 20    0.00   0.00    NaN    NaN
1994 11 02 12 30    0.00   0.00    NaN    NaN
1994 11 02 12 40    0.00   0.00    NaN    NaN
1994 11 02 12 50    0.00   0.00    NaN    NaN
1994 11 02 13 00    0.00   0.00    NaN    NaN
1994 11 02 13 10    0.00   0.00    NaN    NaN
1994 11 02 13 20    0.00   0.00    NaN    NaN
1994 11 02 13 30    0.00   0.00    NaN    NaN
1994 11 02 13 40    0.00   0.00    NaN    NaN
1994 11 02 13 50    0.00   0.00    NaN    NaN
1994 11 02 14 00    0.00   0.00    NaN    NaN
1994 11 02 14 10    0.00   0.00    NaN    NaN
1994 11 02 14 20    0.00   0.00 -39.55    NaN
1994 11 02 14 30    0.00   0.00 -39.90    NaN
1994 11 02 14 40    0.00   0.00    NaN    NaN
1994 11 02 14 50    0.00   0.00    NaN    NaN
1994 11 02 15 00    0.00   0.00    NaN    NaN
1994 11 02 15 10    0.00   0.00    NaN    NaN
1994 11 02 15 20    0.00   0.00 -38.88    NaN
1994 11 02 15 30    0.00   0.00    NaN    NaN
1994 11 02 15 40    0.00   0.00 -39.99    NaN
1994 11 02 15 50    0.00   0.00    NaN    NaN
1994 11 02 16 00    0.00   0.00    NaN    NaN
1994 11 02 16 10    0.00   0.00    NaN    NaN
1994 11 02 16 20    0.00   0.00 -39.82    NaN
1994 11 02 16 30    0.00   0.00 -38.60    NaN
1994 11 02 16 40    0.00   0.00    NaN    NaN
1994 11 02 16 50    0.00   0.00 -39.60    NaN
1994 11 02 17 00    0.00   0.00 -39.32    NaN
1994 11 02 17 10    0.00   0.00 -39.43    NaN
1994 11 02 17 20    0.00   0.00 -39.92    NaN
1994 11 02 17 30    0.00   0.00 -39.50    NaN
1994 11 02 17 40    0.00   0.00    NaN    NaN
1994 11 02 17 50    0.00   0.00 -38.60    NaN
1994 11 02 18 00    0.00   0.00    NaN    NaN
1994 11 02 18 09    0.00   0.00 -39.59    NaN
1994 11 02 18 20    0.00   0.00 -38.79    NaN
1994 11 02 18 30    0.00   0.00    NaN    NaN
1994 11 02 18 40    0.00   0.00 -38.95    NaN
1994 11 02 18 50    0.00   0.00    NaN    NaN
1994 11 02 19 00    0.00   0.00 -39.93    NaN
1994 11 02 19 10    0.00   0.00 -39.02    NaN
1994 11 02 19 20    0.00   0.00    NaN    NaN
1994 11 02 19 30    0.00   0.00    NaN    NaN
1994 11 02 19 40    0.00   0.00    NaN    NaN
1994 11 02 19 50    0.00   0.00    NaN    NaN
1994 11 02 20 00    0.00   0.00    NaN    NaN
1994 11 02 20 10    0.00   0.00    NaN    NaN
1994 11 02 20 20    0.00   0.00    NaN    NaN
1994 11 02 20 30    0.00   0.00    NaN    NaN
1994 11 02 20 40    0.00   0.00    NaN    NaN
1994 11 02 20 50    0.00   0.00    NaN    NaN
1994 11 02 21 00    0.00   0.00    NaN    NaN
1994 11 02 21 10    0.00   0.00    NaN    NaN
1994 11 02 21 20    0.00   0.00    NaN    NaN
1994 11 02 21 30    0.00   0.00    NaN    NaN
1994 11 02 21 40    0.00   0.00    NaN    NaN
1994 11 02 21 50    0.00   0.00    NaN    NaN
1994 11 02 22 00    0.00   0.00    NaN    NaN
1994 11 02 22 09    0.00   0.00 -36.02    NaN
1994 11 02 22 20    0.00   0.00 -25.01    NaN
1994 11 02 22 30    0.00   0.00 -23.02    NaN
1994 11 02 22 39    0.00   0.00 -20.72    NaN
1994 11 02 22 50    0.00   0.00 -24.07    NaN
1994 11 02 23 00    0.00   0.00 -22.40    NaN
1994 11 02 23 10    0.00   0.00 -22.38    NaN
1994 11 02 23 20    0.00   0.00 -23.36    NaN
1994 11 02 23 30    0.00   0.00 -22.37    NaN
1994 11 02 23 39    0.00   0.00 -21.34    NaN
1994 11 02 23 50    0.00   0.00 -23.70    NaN
1994 11 03 00 00    0.00   0.00 -23.98    NaN
1994 11 03 00 10    0.00   0.00 -23.41    NaN
1994 11 03 00 20    0.00   0.00 -25.07    NaN
1994 11 03 00 30    0.00   0.00 -24.67    NaN
1994 11 03 00 40    0.00   0.00 -24.20    NaN
1994 11 03 00 50    0.00   0.00 -22.22    NaN
1994 11 03 01 00    0.00   0.00 -22.94    NaN
1994 11 03 01 10    0.00   0.00 -23.54    NaN
1994 11 03 01 20    0.00   0.00 -24.61    NaN
1994 11 03 01 30    0.00   0.00 -24.18    NaN
1994 11 03 01 39    0.00   0.00 -24.10    NaN
1994 11 03 01 50    0.00   0.00 -25.34    NaN
1994 11 03 02 00    0.00   0.00 -23.16    NaN
1994 11 03 02 10    0.00   0.00 -23.26    NaN
1994 11 03 02 19    0.00   0.00 -23.13    NaN
1994 11 03 02 30    0.00   0.00 -25.29    NaN
1994 11 03 02 40    0.00   0.00 -21.65    NaN
1994 11 03 02 50    0.00   0.00 -22.12    NaN
1994 11 03 03 00    0.00   0.00 -22.82    NaN
1994 11 03 03 09    0.00   0.00 -22.12    NaN
1994 11 03 03 20    0.00   0.00 -22.20    NaN
1994 11 03 03 30    0.00   0.00 -24.36    NaN
1994 11 03 03 40    0.00   0.00 -24.21    NaN
1994 11 03 03 49    0.00   0.00 -23.42    NaN
1994 11 03 04 00    0.00   0.00 -25.56    NaN
1994 11 03 04 09    0.00   0.00 -23.97    NaN
1994 11 03 04 20    0.00   0.00 -24.76    NaN
1994 11 03 04 30    0.00   0.00 -24.20    NaN
1994 11 03 04 40    0.00   0.00 -23.47    NaN
1994 11 03 04 50    0.00   0.00 -25.42    NaN
1994 11 03 05 00    0.00   0.00 -25.64    NaN
1994 11 03 05 10    0.00   0.00 -25.37    NaN
1994 11 03 05 20    0.00   0.00 -24.83    NaN
1994 11 03 05 30    0.00   0.00 -27.37    NaN
1994 11 03 05 40    0.00   0.00 -25.08    NaN
1994 11 03 05 50    0.00   0.00 -26.46    NaN
1994 11 03 06 00    0.00   0.00 -27.10    NaN
1994 11 03 06 10    0.00   0.00 -25.60    NaN
1994 11 03 06 20    0.00   0.00 -26.13    NaN
1994 11 03 06 29    0.00   0.00 -25.65    NaN
1994 11 03 06 40    0.00   0.00 -26.19    NaN
1994 11 03 06 50    0.00   0.00 -27.32    NaN
1994 11 03 07 00    0.00   0.00 -25.62    NaN
1994 11 03 07 10    0.00   0.00 -26.01    NaN
1994 11 03 07 20    0.00   0.00 -27.80    NaN
1994 11 03 07 30    0.00   0.00 -26.66    NaN
1994 11 03 07 40    0.00   0.00 -27.15    NaN
1994 11 03 07 50    0.00   0.00 -26.25    NaN
1994 11 03 08 00    0.00   0.00 -27.70    NaN
1994 11 03 08 10    0.00   0.00 -26.56    NaN
1994 11 03 08 20    0.00   0.00 -27.20    NaN
1994 11 03 08 30    0.00   0.00 -25.61    NaN
1994 11 03 08 39    0.00   0.00 -27.28    NaN
1994 11 03 08 50    0.00   0.00 -26.44    NaN
1994 11 03 09 00    0.00   0.00 -27.23    NaN
1994 11 03 09 10    0.00   0.00 -26.95    NaN
1994 11 03 09 20    0.00   0.00 -26.86    NaN
1994 11 03 09 30    0.00   0.00 -27.91    NaN
1994 11 03 09 40    0.00   0.00 -25.87    NaN
1994 11 03 09 49    0.00   0.00 -25.25    NaN
1994 11 03 10 00    0.00   0.00 -27.91    NaN
1994 11 03 10 09    0.00   0.00 -28.59    NaN
1994 11 03 10 20    0.00   0.00 -25.32    NaN
1994 11 03 10 30    0.00   0.00 -26.36    NaN
1994 11 03 10 40    0.00   0.00 -26.19    NaN
1994 11 03 10 50    0.00   0.00 -24.95    NaN
1994 11 03 10 59    0.00   0.00 -26.29    NaN
1994 11 03 11 10    0.00   0.00 -25.75    NaN
1994 11 03 11 20    0.00   0.00 -25.55    NaN
1994 11 03 11 30    0.00   0.00 -26.46    NaN
1994 11 03 11 40    0.00   0.00 -25.31    NaN
1994 11 03 11 50    0.00   0.00 -25.68    NaN
1994 11 03 12 00    0.00   0.00 -28.05    NaN
1994 11 03 12 10    0.00   0.00 -27.99    NaN
1994 11 03 12 20    0.00   0.00 -25.14    NaN
1994 11 03 12 30    0.00   0.00 -27.81    NaN
1994 11 03 12 40    0.00   0.00 -26.56    NaN
1994 11 03 12 50    0.00   0.00 -25.80    NaN
1994 11 03 13 00    0.00   0.00 -24.73    NaN
1994 11 03 13 10    0.00   0.00 -26.35    NaN
1994 11 03 13 20    0.00   0.00 -27.80    NaN
1994 11 03 13 30    0.00   0.00 -26.19    NaN
1994 11 03 13 40    0.00   0.00 -28.97    NaN
1994 11 03 13 50    0.00   0.00 -27.13    NaN
1994 11 03 14 00    0.00   0.00 -25.89    NaN
1994 11 03 14 10    0.00   0.00 -27.30    NaN
1994 11 03 14 19    0.00   0.00 -26.80    NaN
1994 11 03 14 30    0.00   0.00 -28.05    NaN
1994 11 03 14 40    0.00   0.00 -25.86    NaN
1994 11 03 14 50    0.00   0.00 -27.62    NaN
1994 11 03 15 00    0.00   0.00 -26.71    NaN
1994 11 03 15 10    0.00   0.00 -26.21    NaN
1994 11 03 15 20    0.00   0.00 -26.86    NaN
1994 11 03 15 30    0.00   0.00 -26.10    NaN
1994 11 03 15 40    0.00   0.00 -26.23    NaN
1994 11 03 15 50    0.00   0.00 -26.78    NaN
1994 11 03 16 00    0.00   0.00 -23.71    NaN
1994 11 03 16 10    0.00   0.00 -26.80    NaN
1994 11 03 16 20    0.00   0.00 -26.52    NaN
1994 11 03 16 30    0.00   0.00 -26.77    NaN
1994 11 03 16 40    0.00   0.00 -24.87    NaN
1994 11 03 16 50    0.00   0.00 -23.79    NaN
1994 11 03 17 00    0.00   0.00 -26.46    NaN
1994 11 03 17 10    0.00   0.00 -27.09    NaN
1994 11 03 17 20    0.00   0.00 -26.62    NaN
1994 11 03 17 30    0.00   0.00 -27.15    NaN
1994 11 03 17 40    0.00   0.00 -26.61    NaN
1994 11 03 17 50    0.00   0.00 -26.06    NaN
1994 11 03 18 00    0.00   0.00 -26.63    NaN
1994 11 03 18 09    0.00   0.00 -25.99    NaN
1994 11 03 18 20    0.00   0.00 -23.19    NaN
1994 11 03 18 30    0.00   0.00 -24.90    NaN
1994 11 03 18 40    0.00   0.00 -28.64    NaN
1994 11 03 18 50    0.00   0.00 -23.22    NaN
1994 11 03 19 00    0.00   0.00 -25.54    NaN
1994 11 03 19 10    0.00   0.00 -25.53    NaN
1994 11 03 19 20    0.00   0.00 -25.26    NaN
1994 11 03 19 30    0.00   0.00 -27.65    NaN
1994 11 03 19 40    0.00   0.00 -25.48    NaN
1994 11 03 19 50    0.00   0.00 -27.32    NaN
1994 11 03 20 00    0.00   0.00 -26.59    NaN
1994 11 03 20 10    0.00   0.00 -27.58    NaN
1994 11 03 20 20    0.00   0.00 -26.46    NaN
1994 11 03 20 30    0.00   0.00 -25.09    NaN
1994 11 03 20 40    0.00   0.00 -25.00    NaN
1994 11 03 20 50    0.00   0.00 -26.32    NaN
1994 11 03 21 00    0.00   0.00 -24.60    NaN
1994 11 03 21 09    0.00   0.00 -24.67    NaN
1994 11 03 21 20    0.00   0.00 -23.21    NaN
1994 11 03 21 30    0.00   0.00 -25.89    NaN
1994 11 03 21 40    0.00   0.00 -26.32    NaN
1994 11 03 21 50    0.00   0.00 -24.44    NaN
1994 11 03 22 00    0.00   0.00 -22.63    NaN
1994 11 03 22 10    0.00   0.00 -24.86    NaN
1994 11 03 22 20    0.00   0.00 -26.68    NaN
1994 11 03 22 30    0.00   0.00 -23.62    NaN
1994 11 03 22 39    0.00   0.00 -25.07    NaN
1994 11 03 22 50    0.00   0.00 -25.30    NaN
1994 11 03 23 00    0.00   0.00 -24.18    NaN
1994 11 03 23 10    0.00   0.00 -26.29    NaN
1994 11 03 23 20    0.00   0.00 -24.94    NaN
1994 11 03 23 30    0.00   0.00 -24.66    NaN
1994 11 03 23 39    0.00   0.00 -24.88    NaN
1994 11 03 23 50    0.00   0.00 -24.33    NaN
1994 11 04 00 00    0.00   0.00 -25.37    NaN
1994 11 04 00 10    0.00   0.00 -27.47    NaN
1994 11 04 00 20    0.00   0.00 -24.81    NaN
1994 11 04 00 30    0.00   0.00 -24.99    NaN
1994 11 04 00 40    0.00   0.00 -23.79    NaN
1994 11 04 00 50    0.00   0.00 -23.91    NaN
1994 11 04 01 00    0.00   0.00 -24.55    NaN
1994 11 04 01 10    0.00   0.00 -24.84    NaN
1994 11 04 01 20    0.00   0.00 -25.52    NaN
1994 11 04 01 30    0.00   0.00 -24.39    NaN
1994 11 04 01 40    0.00   0.00 -24.74    NaN
1994 11 04 01 50    0.00   0.00 -24.22    NaN
1994 11 04 02 00    0.00   0.00 -25.22    NaN
1994 11 04 02 10    0.00   0.00 -24.42    NaN
1994 11 04 02 20    0.00   0.00 -24.74    NaN
1994 11 04 02 30    0.00   0.00 -23.34    NaN
1994 11 04 02 40    0.00   0.00 -24.92    NaN
1994 11 04 02 50    0.00   0.00 -22.61    NaN
1994 11 04 03 00    0.00   0.00 -25.45    NaN
1994 11 04 03 10    0.00   0.00 -22.26    NaN
1994 11 04 03 20    0.00   0.00 -23.74    NaN
1994 11 04 03 30    0.00   0.00 -25.01    NaN
1994 11 04 03 40    0.00   0.00 -24.05    NaN
1994 11 04 03 50    0.00   0.00 -22.57    NaN
1994 11 04 04 00    0.00   0.00 -24.38    NaN
1994 11 04 04 10    0.00   0.00 -24.25    NaN
1994 11 04 04 20    0.00   0.00 -24.95    NaN
1994 11 04 04 30    0.00   0.00 -23.90    NaN
1994 11 04 04 40    0.00   0.00 -23.60    NaN
1994 11 04 04 50    0.00   0.00 -23.87    NaN
1994 11 04 05 00    0.00   0.00 -26.37    NaN
1994 11 04 05 10    0.00   0.00 -26.01    NaN
1994 11 04 05 20    0.00   0.00 -24.82    NaN
1994 11 04 05 30    0.00   0.00 -23.65    NaN
1994 11 04 05 40    0.00   0.00 -25.68    NaN
1994 11 04 05 50    0.00   0.00 -25.02    NaN
1994 11 04 06 00    0.00   0.00 -24.95    NaN
1994 11 04 06 10    0.00   0.00 -25.05    NaN
1994 11 04 06 20    0.00   0.00 -25.33    NaN
1994 11 04 06 30    0.00   0.00 -25.40    NaN
1994 11 04 06 40    0.00   0.00 -24.29    NaN
1994 11 04 06 50    0.00   0.00 -25.85    NaN
1994 11 04 07 00    0.00   0.00 -25.28    NaN
1994 11 04 07 10    0.00   0.00 -25.63    NaN
1994 11 04 07 20    0.00   0.00 -24.26    NaN
1994 11 04 07 30    0.00   0.00 -25.90    NaN
1994 11 04 07 40    0.00   0.00 -26.68    NaN
1994 11 04 07 50    0.00   0.00 -26.26    NaN
1994 11 04 08 00    0.00   0.00 -25.04    NaN
1994 11 04 08 10    0.00   0.00 -25.14    NaN
1994 11 04 08 20    0.00   0.00 -24.89    NaN
1994 11 04 08 30    0.00   0.00 -26.15    NaN
1994 11 04 08 40    0.00   0.00 -23.54    NaN
1994 11 04 08 50    0.00   0.00 -25.71    NaN
1994 11 04 09 00    0.00   0.00 -26.52    NaN
1994 11 04 09 10    0.00   0.00 -26.10    NaN
1994 11 04 09 20    0.00   0.00 -25.86    NaN
1994 11 04 09 30    0.00   0.00 -25.60    NaN
1994 11 04 09 40    0.00   0.00 -23.82    NaN
1994 11 04 09 49    0.00   0.00 -26.35    NaN
1994 11 04 10 00    0.00   0.00 -26.02    NaN
1994 11 04 10 10    0.00   0.00 -26.60    NaN
1994 11 04 10 20    0.00   0.00 -26.18    NaN
1994 11 04 10 30    0.00   0.00 -25.79    NaN
1994 11 04 10 40    0.00   0.00 -25.85    NaN
1994 11 04 10 50    0.00   0.00 -27.22    NaN
1994 11 04 11 00    0.00   0.00 -24.87    NaN
1994 11 04 11 10    0.00   0.00 -25.11    NaN
1994 11 04 11 20    0.00   0.00 -27.56    NaN
1994 11 04 11 30    0.00   0.00 -26.72    NaN
1994 11 04 11 40    0.00   0.00 -26.63    NaN
1994 11 04 11 50    0.00   0.00 -25.16    NaN
1994 11 04 12 00    0.00   0.00 -26.28    NaN
1994 11 04 12 10    0.00   0.00 -27.20    NaN
1994 11 04 12 20    0.00   0.00 -24.82    NaN
1994 11 04 12 30    0.00   0.00 -27.37    NaN
