7.00000    7.43399E-02
7.00010    6.97818E-02
7.00020    6.30457E-02
7.00030    5.47218E-02
7.00040    4.52305E-02
7.00050    3.49940E-02
7.00060    2.47937E-02
7.00070    1.54777E-02
7.00080    8.12632E-03
7.00090    3.36830E-03
7.00100    1.00462E-03
7.00110    1.90802E-04
7.00120    1.89527E-05
7.00130    7.00619E-07
7.00140  0.
7.00150  0.
7.00160    1.19203E-07
7.00170    6.52662E-06
7.00180    9.55266E-05
7.00190    6.56260E-04
7.00200    2.68987E-03
7.00210    7.67957E-03
7.00220    1.66995E-02
7.00230    2.97337E-02
7.00240    4.60413E-02
7.00250    6.43949E-02
7.00260    8.36328E-02
7.00270    1.02843E-01
7.00280   0.121582
7.00290   0.139410
7.00300   0.156018
7.00310   0.171492
7.00320   0.185585
7.00330   0.198285
7.00340   0.209634
7.00350   0.220382
7.00360   0.231274
7.00370   0.242331
7.00380   0.252996
7.00390   0.262796
7.00400   0.271664
7.00410   0.279718
7.00420   0.287184
7.00430   0.294092
7.00440   0.300322
7.00450   0.305850
7.00460   0.310986
7.00470   0.316433
7.00480   0.321795
7.00490   0.326591
7.00500   0.330794
7.00510   0.334526
7.00520   0.337856
7.00530   0.340715
7.00540   0.342983
7.00550   0.344501
7.00560   0.345037
7.00570   0.344226
7.00580   0.341609
7.00590   0.336466
7.00600   0.327346
7.00610   0.312016
7.00620   0.290524
7.00630   0.268610
7.00640   0.257247
7.00650   0.258871
7.00660   0.259734
7.00670   0.256491
7.00680   0.273498
7.00690   0.310789
7.00700   0.342084
7.00710   0.360221
7.00720   0.370702
7.00730   0.377504
7.00740   0.382162
7.00750   0.385493
7.00760   0.387914
7.00770   0.389707
7.00780   0.390955
7.00790   0.391732
7.00800   0.392154
7.00810   0.392100
7.00820   0.391488
7.00830   0.390252
7.00840   0.388171
7.00850   0.384907
7.00860   0.380363
7.00870   0.375417
7.00880   0.370562
7.00890   0.363759
7.00900   0.352936
7.00910   0.336640
7.00920   0.313238
7.00930   0.281076
7.00940   0.241988
7.00950   0.204298
7.00960   0.183480
7.00970   0.190078
7.00980   0.218988
 7.00990   0.255530
 7.01000   0.288155
 7.01010   0.310245
 7.01020   0.320605
 7.01030   0.321444
 7.01040   0.319308
 7.01050   0.323625
 7.01060   0.336300
 7.01070   0.350172
 7.01080   0.359875
 7.01090   0.365137
 7.01100   0.366976
 7.01110   0.367136
 7.01120   0.367076
 7.01130   0.365908
 7.01140   0.362998
 7.01150   0.358362
 7.01160   0.351501
 7.01170   0.341181
 7.01180   0.325371
 7.01190   0.304352
 7.01200   0.285545
 7.01210   0.270648
 7.01220   0.250215
 7.01230   0.221616
 7.01240   0.194525
 7.01250   0.182091
 7.01260   0.190631
 7.01270   0.214100
 7.01280   0.239960
 7.01290   0.258365
